release_date,title,website_title,cleaned_website_title,final_title
2007-03-02,becoming_jane,becoming_jane,becoming_jane,becoming_jane
2007-09-21,sydney_white,sydney_white,sydney_white,sydney_white
2003-12-19,house_of_sand_and_fog,house_of_sand_and_fog,house_of_sand_and_fog,house_of_sand_and_fog
1989-06-02,dead_poets_society,dead_poets_society,dead_poets_society,dead_poets_society
1994-12-16,dumb_and_dumber,dumb_and_dumber,dumb_and_dumber,dumb_and_dumber
1989-07-21,when_harry_met_sally,when_harry_met_sally,when_harry_met_sally,when_harry_met_sally
1982-12-08,the_verdict,https://www.rottentomatoes.com/m/the_verdict,verdict,verdict
2000-05-19,road_trip,https://www.rottentomatoes.com/m/road_trip,1097259-road_trip,1097259-road_trip
1999-01-15,varsity_blues,varsity_blues,varsity_blues,varsity_blues
2011-05-15,the_artist,the_artist,the_artist,the_artist
2009-01-09,the_unborn,the_unborn,the_unborn,the_unborn
2012-05-16,moonrise_kingdom,moonrise_kingdom,moonrise_kingdom,moonrise_kingdom
2006-10-06,the_texas_chainsaw_massacre_the_beginning,the_texas_chainsaw_massacre_the_beginning,the_texas_chainsaw_massacre_the_beginning,the_texas_chainsaw_massacre_the_beginning
2016-03-10,the_young_messiah,the_young_messiah,the_young_messiah,the_young_messiah
2002-08-02,the_master_of_disguise,https://www.rottentomatoes.com/m/the_master_of_disguise,master_of_disguise,master_of_disguise
2001-03-02,see_spot_run,see_spot_run,see_spot_run,see_spot_run
2001-06-27,baby_boy,baby_boy,baby_boy,baby_boy
2011-02-04,the_roommate,the_roommate,the_roommate,the_roommate
2001-04-10,joe_dirt,joe_dirt,joe_dirt,joe_dirt
1991-08-10,double_impact,double_impact,double_impact,double_impact
2007-02-14,hot_fuzz,hot_fuzz,hot_fuzz,hot_fuzz
2008-09-12,the_women,https://www.rottentomatoes.com/m/the_women,10009516-women,10009516-women
2008-08-15,vicky_cristina_barcelona,vicky_cristina_barcelona,vicky_cristina_barcelona,vicky_cristina_barcelona
2000-06-16,boys_and_girls,boys_and_girls,boys_and_girls,boys_and_girls
2002-10-11,white_oleander,white_oleander,white_oleander,white_oleander
2009-09-18,jennifers_body,jennifers_body,jennifers_body,jennifers_body
2000-03-03,drowning_mona,drowning_mona,drowning_mona,drowning_mona
1987-01-30,radio_days,radio_days,radio_days,radio_days
2010-03-12,remember_me,https://www.rottentomatoes.com/m/remember_me,1211619-remember_me,1211619-remember_me
2003-07-18,how_to_deal,how_to_deal,how_to_deal,how_to_deal
1988-12-09,my_stepmother_is_an_alien,my_stepmother_is_an_alien,my_stepmother_is_an_alien,my_stepmother_is_an_alien
1993-12-22,philadelphia,philadelphia,philadelphia,philadelphia
1999-04-16,the_thirteenth_floor,https://www.rottentomatoes.com/m/the_thirteenth_floor,1089671-13th_floor,1089671-13th_floor
2004-09-03,the_cookout,https://www.rottentomatoes.com/m/the_cookout,cookout,cookout
1979-10-19,meteor,meteor,meteor,meteor
2000-09-09,duets,duets,duets,duets
2002-05-03,hollywood_ending,hollywood_ending,hollywood_ending,hollywood_ending
1999-08-13,detroit_rock_city,detroit_rock_city,detroit_rock_city,detroit_rock_city
1986-03-07,highlander,highlander,highlander,highlander
2007-09-26,things_we_lost_in_the_fire,things_we_lost_in_the_fire,things_we_lost_in_the_fire,things_we_lost_in_the_fire
1997-08-15,steel,steel,steel,steel
2013-07-03,the_immigrant,https://www.rottentomatoes.com/m/the_immigrant,the_immigrant_2014,the_immigrant_2014
2005-10-30,the_white_countess,https://www.rottentomatoes.com/m/the_white_countess,white_countess,white_countess
2013-03-27,trance,https://www.rottentomatoes.com/m/trance,trance_2013,trance_2013
2004-05-28,soul_plane,soul_plane,soul_plane,soul_plane
2008-12-11,good,good,good,good
2009-05-05,enter_the_void,enter_the_void,enter_the_void,enter_the_void
2012-08-25,vamps,https://www.rottentomatoes.com/m/vamps,vamps_2011,vamps_2011
2009-06-13,hachi_a_dogs_tale,hachi_a_dogs_tale,hachi_a_dogs_tale,hachi_a_dogs_tale
2013-12-04,zulu,zulu,zulu,zulu
2014-05-18,the_homesman,the_homesman,the_homesman,the_homesman
2002-06-21,juwanna_mann,juwanna_mann,juwanna_mann,juwanna_mann
2002-05-20,ararat,ararat,ararat,ararat
2001-01-23,madison,madison,madison,madison
2005-09-12,slow_burn,slow_burn,slow_burn,slow_burn
2006-03-31,slither,slither,slither,slither
1984-11-29,beverly_hills_cop,beverly_hills_cop,beverly_hills_cop,beverly_hills_cop
1990-11-09,home_alone,home_alone,home_alone,home_alone
1982-12-16,tootsie,tootsie,tootsie,tootsie
1986-05-16,top_gun,top_gun,top_gun,top_gun
1999-09-15,american_beauty,american_beauty,american_beauty,american_beauty
2010-09-06,the_kings_speech,the_kings_speech,the_kings_speech,the_kings_speech
1988-12-09,twins,twins,twins,twins
2008-12-17,the_yellow_handkerchief,https://www.rottentomatoes.com/m/the_yellow_handkerchief,yellow_handkerchief,yellow_handkerchief
1985-12-18,the_color_purple,https://www.rottentomatoes.com/m/the_color_purple,color_purple,color_purple
2014-11-14,the_imitation_game,the_imitation_game,the_imitation_game,the_imitation_game
1980-10-06,private_benjamin,private_benjamin,private_benjamin,private_benjamin
1980-03-07,coal_miners_daughter,coal_miners_daughter,coal_miners_daughter,coal_miners_daughter
2010-03-19,diary_of_a_wimpy_kid,diary_of_a_wimpy_kid,diary_of_a_wimpy_kid,diary_of_a_wimpy_kid
2013-01-17,mama,mama,mama,mama
1983-07-28,national_lampoons_vacation,national_lampoons_vacation,national_lampoons_vacation,national_lampoons_vacation
2013-10-22,bad_grandpa,bad_grandpa,bad_grandpa,bad_grandpa
2006-09-15,the_queen,https://www.rottentomatoes.com/m/the_queen,queen,queen
1988-02-29,beetlejuice,beetlejuice,beetlejuice,beetlejuice
2007-10-12,why_did_i_get_married,why_did_i_get_married,why_did_i_get_married,why_did_i_get_married
1994-12-21,little_women,https://www.rottentomatoes.com/m/little_women,1058517-little_women,1058517-little_women
2012-02-01,the_woman_in_black,https://www.rottentomatoes.com/m/the_woman_in_black,the_woman_in_black_2011,the_woman_in_black_2011
2006-02-03,when_a_stranger_calls,when_a_stranger_calls,when_a_stranger_calls,when_a_stranger_calls
2002-02-08,big_fat_liar,big_fat_liar,big_fat_liar,big_fat_liar
1978-12-08,the_deer_hunter,the_deer_hunter,the_deer_hunter,the_deer_hunter
1997-12-25,wag_the_dog,wag_the_dog,wag_the_dog,wag_the_dog
2003-04-25,the_lizzie_mcguire_movie,https://www.rottentomatoes.com/m/the_lizzie_mcguire_movie,lizzie_mcguire_movie,lizzie_mcguire_movie
2013-02-21,snitch,https://www.rottentomatoes.com/m/snitch,snitch_2013,snitch_2013
2015-11-26,krampus,krampus,krampus,krampus
1998-12-25,the_faculty,https://www.rottentomatoes.com/m/the_faculty,faculty,faculty
1993-06-09,whats_love_got_to_do_with_it,whats_love_got_to_do_with_it,whats_love_got_to_do_with_it,whats_love_got_to_do_with_it
1997-08-15,cop_land,cop_land,cop_land,cop_land
2001-12-07,not_another_teen_movie,not_another_teen_movie,not_another_teen_movie,not_another_teen_movie
2012-09-20,end_of_watch,end_of_watch,end_of_watch,end_of_watch
2000-03-31,the_skulls,https://www.rottentomatoes.com/m/the_skulls,skulls,skulls
2014-11-26,the_theory_of_everything,https://www.rottentomatoes.com/m/the_theory_of_everything,the_theory_of_everything_2014,the_theory_of_everything_2014
2003-04-10,malibus_most_wanted,malibus_most_wanted,malibus_most_wanted,malibus_most_wanted
2000-04-27,where_the_heart_is,https://www.rottentomatoes.com/m/where_the_heart_is,1096832-where_the_heart_is,1096832-where_the_heart_is
1962-12-10,lawrence_of_arabia,lawrence_of_arabia,lawrence_of_arabia,lawrence_of_arabia
2009-08-28,halloween_ii,halloween_ii,halloween_ii,halloween_ii
2014-12-05,wild,wild,wild,wild
2009-03-13,the_last_house_on_the_left,the_last_house_on_the_left,the_last_house_on_the_left,the_last_house_on_the_left
2005-02-04,the_wedding_date,https://www.rottentomatoes.com/m/the_wedding_date,wedding_date,wedding_date
2002-07-01,halloween_resurrection,halloween_resurrection,halloween_resurrection,halloween_resurrection
1987-09-18,the_princess_bride,the_princess_bride,the_princess_bride,the_princess_bride
2007-12-27,the_great_debaters,https://www.rottentomatoes.com/m/the_great_debaters,great_debaters,great_debaters
2011-08-06,drive,drive,drive,drive
2004-02-17,confessions_of_a_teenage_drama_queen,confessions_of_a_teenage_drama_queen,confessions_of_a_teenage_drama_queen,confessions_of_a_teenage_drama_queen
1998-04-17,the_object_of_my_affection,https://www.rottentomatoes.com/m/the_object_of_my_affection,object_of_my_affection,object_of_my_affection
2007-04-26,28_weeks_later,28_weeks_later,28_weeks_later,28_weeks_later
2014-08-22,when_the_game_stands_tall,when_the_game_stands_tall,when_the_game_stands_tall,when_the_game_stands_tall
2005-02-18,because_of_winn_dixie,https://www.rottentomatoes.com/m/because_of_winn_dixie,because_of_winndixie,because_of_winndixie
2000-04-21,love__basketball,https://www.rottentomatoes.com/m/love__basketball,love_and_basketball,love_and_basketball
1997-04-11,grosse_pointe_blank,grosse_pointe_blank,grosse_pointe_blank,grosse_pointe_blank
2009-09-04,all_about_steve,all_about_steve,all_about_steve,all_about_steve
2000-10-27,book_of_shadows_blair_witch_2,book_of_shadows_blair_witch_2,book_of_shadows_blair_witch_2,book_of_shadows_blair_witch_2
1996-05-03,the_craft,the_craft,the_craft,the_craft
2005-10-26,match_point,match_point,match_point,match_point
2010-07-23,ramona_and_beezus,ramona_and_beezus,ramona_and_beezus,ramona_and_beezus
1993-11-05,the_remains_of_the_day,https://www.rottentomatoes.com/m/the_remains_of_the_day,remains_of_day,https://www.rottentomatoes.com/m/remains_of_day
1997-09-11,boogie_nights,boogie_nights,boogie_nights,boogie_nights
1993-01-15,nowhere_to_run,https://www.rottentomatoes.com/m/nowhere_to_run,1042212-nowhere_to_run,1042212-nowhere_to_run
2006-10-20,flicka,flicka,flicka,flicka
2007-03-22,the_hills_have_eyes_2,https://www.rottentomatoes.com/m/the_hills_have_eyes_2,hills_have_eyes_2,hills_have_eyes_2
2000-09-19,urban_legends_final_cut,urban_legends_final_cut,urban_legends_final_cut,urban_legends_final_cut
2002-10-11,tuck_everlasting,tuck_everlasting,tuck_everlasting,tuck_everlasting
2006-10-13,the_marine,https://www.rottentomatoes.com/m/the_marine,marine,marine
2016-04-21,keanu,keanu,keanu,keanu
2010-12-22,country_strong,country_strong,country_strong,country_strong
1998-07-24,disturbing_behavior,disturbing_behavior,disturbing_behavior,disturbing_behavior
2013-03-20,the_place_beyond_the_pines,the_place_beyond_the_pines,the_place_beyond_the_pines,the_place_beyond_the_pines
2014-08-27,the_november_man,the_november_man,the_november_man,the_november_man
1999-09-04,eye_of_the_beholder,https://www.rottentomatoes.com/m/eye_of_the_beholder,1094646-eye_of_the_beholder,1094646-eye_of_the_beholder
2008-10-10,the_hurt_locker,the_hurt_locker,the_hurt_locker,the_hurt_locker
1984-05-11,firestarter,firestarter,firestarter,firestarter
2012-09-20,killing_them_softly,killing_them_softly,killing_them_softly,killing_them_softly
2014-07-25,a_most_wanted_man,a_most_wanted_man,a_most_wanted_man,a_most_wanted_man
2001-04-18,freddy_got_fingered,freddy_got_fingered,freddy_got_fingered,freddy_got_fingered
2008-01-11,veggietales_the_pirates_who_dont_do_anything,https://www.rottentomatoes.com/m/veggietales_the_pirates_who_dont_do_anything,pirates_who_dont_do_anything_a_veggietales_movie,pirates_who_dont_do_anything_a_veggietales_movie
2007-05-19,u2_3d,u2_3d,u2_3d,u2_3d
2000-09-01,highlander_endgame,highlander_endgame,highlander_endgame,highlander_endgame
2006-08-25,idlewild,idlewild,idlewild,idlewild
2011-03-02,one_day,one_day,one_day,one_day
2009-09-13,whip_it,whip_it,whip_it,whip_it
2001-09-07,knockaround_guys,knockaround_guys,knockaround_guys,knockaround_guys
2003-04-25,confidence,confidence,confidence,confidence
1999-08-27,the_muse,https://www.rottentomatoes.com/m/the_muse,muse,muse
2004-07-02,de_lovely,https://www.rottentomatoes.com/m/de_lovely,delovely,delovely
1989-03-10,new_york_stories,new_york_stories,new_york_stories,new_york_stories
1998-01-01,barneys_great_adventure,barneys_great_adventure,barneys_great_adventure,barneys_great_adventure
2012-11-02,the_man_with_the_iron_fists,the_man_with_the_iron_fists,the_man_with_the_iron_fists,the_man_with_the_iron_fists
1998-11-25,home_fries,home_fries,home_fries,home_fries
2000-03-23,here_on_earth,here_on_earth,here_on_earth,here_on_earth
1985-02-20,brazil,brazil,brazil,brazil
2004-08-10,raise_your_voice,raise_your_voice,raise_your_voice,raise_your_voice
1998-03-06,the_big_lebowski,the_big_lebowski,the_big_lebowski,the_big_lebowski
2006-12-08,black_snake_moan,black_snake_moan,black_snake_moan,black_snake_moan
2002-12-14,dark_blue,dark_blue,dark_blue,dark_blue
2007-01-01,a_mighty_heart,https://www.rottentomatoes.com/m/a_mighty_heart,mighty_heart,mighty_heart
2000-03-31,whatever_it_takes,whatever_it_takes,whatever_it_takes,whatever_it_takes
2002-10-01,boat_trip,boat_trip,boat_trip,boat_trip
2002-05-17,the_importance_of_being_earnest,https://www.rottentomatoes.com/m/the_importance_of_being_earnest,importance_of_being_earnest,importance_of_being_earnest
1998-02-01,the_love_letter,the_love_letter,the_love_letter,the_love_letter
2006-05-05,hoot,hoot,hoot,hoot
2008-02-08,in_bruges,in_bruges,in_bruges,in_bruges
2013-05-09,peeples,peeples,peeples,peeples
2008-08-20,the_rocker,https://www.rottentomatoes.com/m/the_rocker,10009055-rocker,10009055-rocker
2009-08-21,post_grad,post_grad,post_grad,post_grad
2012-09-23,promised_land,promised_land,promised_land,promised_land
2009-06-19,whatever_works,whatever_works,whatever_works,whatever_works
2000-07-19,the_in_crowd,the_in_crowd,the_in_crowd,the_in_crowd
2005-11-17,the_three_burials_of_melquiades_estrada,https://www.rottentomatoes.com/m/the_three_burials_of_melquiades_estrada,three_burials_of_melquiades_estrada,three_burials_of_melquiades_estrada
1999-09-16,jakob_the_liar,jakob_the_liar,jakob_the_liar,jakob_the_liar
2005-09-05,kiss_kiss_bang_bang,kiss_kiss_bang_bang,kiss_kiss_bang_bang,kiss_kiss_bang_bang
1999-04-30,idle_hands,idle_hands,idle_hands,idle_hands
2001-05-16,mulholland_drive,https://www.rottentomatoes.com/m/mulholland_drive,mulholland_dr,mulholland_dr
2007-01-26,blood_and_chocolate,blood_and_chocolate,blood_and_chocolate,blood_and_chocolate
2010-05-23,you_will_meet_a_tall_dark_stranger,you_will_meet_a_tall_dark_stranger,you_will_meet_a_tall_dark_stranger,you_will_meet_a_tall_dark_stranger
2010-09-15,never_let_me_go,never_let_me_go,never_let_me_go,never_let_me_go
2008-01-18,transsiberian,transsiberian,transsiberian,transsiberian
1986-01-17,the_clan_of_the_cave_bear,the_clan_of_the_cave_bear,the_clan_of_the_cave_bear,the_clan_of_the_cave_bear
1999-10-22,crazy_in_alabama,crazy_in_alabama,crazy_in_alabama,crazy_in_alabama
2007-10-20,funny_games,https://www.rottentomatoes.com/m/funny_games,1175174-funny_games,1175174-funny_games
2015-09-11,listening,https://www.rottentomatoes.com/m/listening,listening_2014,listening_2014
1999-11-24,felicias_journey,felicias_journey,felicias_journey,felicias_journey
1995-12-01,things_to_do_in_denver_when_youre_dead,things_to_do_in_denver_when_youre_dead,things_to_do_in_denver_when_youre_dead,things_to_do_in_denver_when_youre_dead
2001-09-08,buffalo_soldiers,buffalo_soldiers,buffalo_soldiers,buffalo_soldiers
2010-02-15,centurion,centurion,centurion,centurion
1996-06-26,silent_trigger,silent_trigger,silent_trigger,silent_trigger
2008-08-07,the_midnight_meat_train,the_midnight_meat_train,the_midnight_meat_train,the_midnight_meat_train
2011-09-16,winnie_mandela,winnie_mandela,winnie_mandela,winnie_mandela
2011-11-04,the_son_of_no_one,the_son_of_no_one,the_son_of_no_one,the_son_of_no_one
2001-10-14,all_the_queens_men,all_the_queens_men,all_the_queens_men,all_the_queens_men
2007-01-25,the_good_night,https://www.rottentomatoes.com/m/the_good_night,good_night,good_night
2008-07-04,bathory_countess_of_blood,bathory_countess_of_blood,bathory_countess_of_blood,bathory_countess_of_blood
2013-07-18,khumba,khumba,khumba,khumba
2014-10-09,automata,automata,automata,automata
2005-01-01,dungeons__dragons_wrath_of_the_dragon_god,https://www.rottentomatoes.com/m/dungeons__dragons_wrath_of_the_dragon_god,dungeons_and_dragons_wrath_of_the_dragon_god,dungeons_and_dragons_wrath_of_the_dragon_god
2001-06-29,pandaemonium,pandaemonium,pandaemonium,pandaemonium
1993-02-11,groundhog_day,groundhog_day,groundhog_day,groundhog_day
2015-07-01,magic_mike_xxl,magic_mike_xxl,magic_mike_xxl,magic_mike_xxl
1996-10-31,romeo__juliet,https://www.rottentomatoes.com/m/romeo__juliet,william_shakespeares_romeo_and_juliet,william_shakespeares_romeo_and_juliet
2014-08-21,freedom,freedom,freedom,freedom
1992-08-07,unforgiven,https://www.rottentomatoes.com/m/unforgiven,1041911-unforgiven,1041911-unforgiven
2008-05-12,slumdog_millionaire,slumdog_millionaire,slumdog_millionaire,slumdog_millionaire
1987-09-11,fatal_attraction,fatal_attraction,fatal_attraction,fatal_attraction
1990-03-23,pretty_woman,pretty_woman,pretty_woman,pretty_woman
1988-05-19,crocodile_dundee_ii,https://www.rottentomatoes.com/m/crocodile_dundee_ii,crocodile_dundee_2,crocodile_dundee_2
2015-03-15,broken_horses,broken_horses,broken_horses,broken_horses
1989-12-20,born_on_the_fourth_of_july,born_on_the_fourth_of_july,born_on_the_fourth_of_july,born_on_the_fourth_of_july
1993-09-30,cool_runnings,cool_runnings,cool_runnings,cool_runnings
2009-01-16,my_bloody_valentine,my_bloody_valentine,my_bloody_valentine,my_bloody_valentine
2007-05-16,stomp_the_yard,stomp_the_yard,stomp_the_yard,stomp_the_yard
1977-07-07,the_spy_who_loved_me,https://www.rottentomatoes.com/m/the_spy_who_loved_me,spy_who_loved_me,spy_who_loved_me
1998-09-25,urban_legend,urban_legend,urban_legend,urban_legend
2012-02-23,good_deeds,good_deeds,good_deeds,good_deeds
1991-01-18,white_fang,white_fang,white_fang,white_fang
1999-10-08,superstar,superstar,superstar,superstar
2011-12-30,the_iron_lady,the_iron_lady,the_iron_lady,the_iron_lady
2002-10-04,jonah_a_veggietales_movie,jonah_a_veggietales_movie,jonah_a_veggietales_movie,jonah_a_veggietales_movie
1993-07-23,poetic_justice,poetic_justice,poetic_justice,poetic_justice
2002-03-08,all_about_the_benjamins,all_about_the_benjamins,all_about_the_benjamins,all_about_the_benjamins
